location,date,text,polarity,subjectivity
California,2020-05-31,The head of the Coronavirus Task Force knowingly risking the lives of Americans with a disease he was supposed to control The truth is stranger than fiction in s America VoteThemAllOut Vote CDC now confirms that COVID 19 can be transmitted airborne where the particles can linger on for minutes and hours that can spread on further than six feet making it dangerous indoors FMPH40F20 I literally forgot was head of the coronavirus Task Force That s how inept and ineffective Pence is VoteThemAllOut Vote I actually prefer the bus and light rail cus I don t have to talk to anyone for 1 2 hr 2 hrs but this pandemic ruined everything What Meadows meant to say was we can t control the pandemic but if you are the president you will have every advanced treatment at your disposal to ensure your health and well being and everyone else can go tuck themselves,0.04000000000000002,0.56
California,2020-06-01,This statement was made last year before we even knew about COVID 19 How San Francisco became a national leader in slowing the spread of COVID 19 by The only RED WAVE President McDonalds can claim is 200 000 dead from coronavirus President Trump admits his failure to protect Americans from the pandemic The administration admits defeat and claims that they are unable to do anything MAGA made America sick 225 000 dead Americans Sad,-0.2701058201058201,0.5026455026455027
California,2020-06-02,I am late to the event due to my Twitter illiteracy But I observe it every day because I StayHome with devotion to remove myself from the cycle of Covid 19 Also I don t have a car Let s save the planet with the Indigenous Leader Stop Driving How can you convince CDC to make ME CFS risk for Covid 19 NOW There is a fast growing body of scientific literature that EBV causes serious problems in Covid 19 patients I wish CDC considered it a risk for Covid 19 like HIV But they expressly don t Google EBV with Covid 19 in Google science the evidence is overwhelming Plus Long Covid symptoms overlap with those of ME CFS CPP 1 Women have long term Covid more often than men 2 even though Men die in larger 3 LongCovid shares symptoms with ME CFS illness neglected for decades Too bad Doctors search for answers to longterm effects of covid 19 The Washington Post Alberta Covid 19 cases were going up before but skyrocketed over the weekend Just in time for all those sweet Halloween parties coming up kerry But u still did not answer the q where the SF homeless be NOW to keep everyone safe from Covid 19 I deeply believe in AA in that All The Roads Should Lead To AA But NOW even AA meetings r hit amp yes there is in person AA meeting in the largest of SIP hotels kerry I read about community first projects and I like them But they r not in SF yet while Covid 19 is The SIP homeless hotels r a temporary solution that also helps 19 hotel owners The best idea on Earth rangeJay Many longhaulers were never tested for Covid 19 so there r many who were not counted amp did not died And the some that died amp these r the excess deaths of Covid It was already surging there already when the rally was held too Combine that rally and Halloween parties they ll be having thus week it ll likely go up exponentially pretty soon Why wouldn t they It is pledged in FEMA articles of the SIP hotels 75 Which as a side effect bails out 19 SF hotels that would be empty due to Covid 19 We won t get much tourism from Europe this Winter either Good read But for CPPs Chronic Pain Patients the Fall begun in 2016 opiatehisteria For ME CFS patients CDC did nothing for decades but cosmetic changes in 2016 Guidelines EBV is NOT risk to Covid 19 LongCovid Inside the Fall of the CDC Definitely Azerbaijan I ll take coronavirus over AZ any day Who thinks sleepy joe will die of coronavirus or natural causes if they win the election so KH can run rampant I m so glad coronavirus cured the flu Two days ago they had 715 hospitalized with Covid which is nearly 2 of hospitalizations Nationwide Pence Mr Head of the Coronavirus task force how the fuck are we actually rounding the corner The socially distant Halloween parties filled with people dressed up as the coronavirus are coming The pandemic has challenged all of us to think live and work in new ways Workplace flexibility may be a part of the next normal,0.15248316498316505,0.5228114478114477
California,2020-06-03,And now the coach himself has tested positive Let s hope for his sake this is the last update on this idiotic story Coronavirus will result in the largest gentrification wave the world has ever seen Attention all healthy Americans Beware the head of the Coronavirus Task Force is a spreader See below So Pence should test positive midweek Pence s chief of staff Marc Short tests positive for the coronavirus Only in America you can look up coronavirus and get a flood of politics 43yo mother of four reading this today while hanging out with the kids during the Pandemic Also please bite my ass Awesome news Pets for the Elderly Program Expands Efforts to Help Seniors Adopt and Keep Pets amid Pandemic Everyone I know in Los Angeles reliably wears masks and will continue to do so until the pandemic is over Don t talk about what you don t know homie Isn t El Paso having a major corona event right now Maybe pandemic frustration will push some into Biden s camp,0.16939689098780006,0.5792798110979929
California,2020-06-04,wtf plz look into how this happened and do what you can to correct it IndigenousPeople COVID 19 ReliefNow My daughter s water just broke My grandson is coming I d like to say fvck you for not handling this pandemic Because of your failure to lead I cant be there with her,-0.4083333333333333,0.65
California,2020-06-05,The poorer communities are hit first amp hardest by COVID 19 COVID 19 only 500 people dead in SOUTH KOREA They are right NEXT to CHINA The GOVERNMENT of SOUTH KOREA listened to their INTELLIGENCE coming out of CHINA and THEIR HEALTH OFFICIALS and SCIENTISTS They where EXTREMELY EFFICIENT on CONTROLLING the LAURA PROMOTES TRUMPS SUPER SPREADER COVID 19 RALLIES She is just A GOOD MORAL CHRISTIAN that can care less about the SAFETY of the TRUMPS SUPPORTERS HERD MENTALITY is LAURA INGRAHAM ANGLE Matt GAETZ and Donald JR spends to much time Tweeting BULL CRAP all day long No WONDER the TRUMP GOVERNMENT and GOP has no PLAN for COVID 19 but to get SICK and or DIE SOUTH KOREA 500 DEAD U S 250 000 DEAD Doctors speak out on misinformation surrounding the coronavirus via I wish you learned something from him obviously you didn t If you care for you neighbors open the state up so many people will loss their jobs amp homes by the end of year Your dysfunctional leadership corruption in large cities homeless amp fires are the pandemic not COVID Idk if you ve heard about the respiratory pandemic If a business posts wear a mask outside they have every right to throw you out Same principle as no shirt no shoes no service I don t think asking people to wear a mask inside a crowded store is an unreasonable thing to do during a respiratory pandemic tbh Imagine having to hear Daddy s Boy McSlenderman lecture you about success in the middle of a pandemic economy What a garbage human being tfw you ve been in a pandemic for 7 months and people are still throwing a fit over a piece of cloth This top sold last night The power of Networking Pop ups Sorry for those who disagree with human contact during a pandemic It s been extremely slow for me,0.0216089466089466,0.3974386724386725
California,2020-06-06,Where s that vaccine I am a firm believer that COVID 19 the Coronavirus is a threat Mostly because it is new and we have no vaccine But fuck the hospitals aiding in this type of raud fuck the government fuck the politicians A friend just died of a heart attack after taking Ibuprofen instead of going to the hospital after hitting his head The hospital is refusing to give his body to the family unless they sign that the cause of death was COVID 19 Fuck them The disparities are stark Compared with white people African Americans Hispanics and Native Americans are nearly three times more likely to contract the coronavirus Blacks are twice as likely to die Where s that vaccine I am a firm believer that COVID 19 the Coronavirus is a threat Mostly because it is new and we have no vaccine But fuck the hospitals aiding in this type of raud fuck the government fuck the politicians Sailer Look at what s been going on with Lowell high school in sf The last merit public school in the city School board gang responsible to destruction of wpa mural not letting pandemic crisis go to waste Racism is a pandemic,-0.05469090909090908,0.4652969696969697
California,2020-06-07,Yes David COVID passport talk was prevalent at the start of pandemic Here s some articles and Utah has run out of healthcare workers Moving to critical care protocols This is bad Garrett Ummm actually guys we already did Shit this is bad Crisis care protocols in Utah Not enough staff to build field ICU Pray for Utah They re going to critical care protocol Prioritizing less sick younger individuals Can build more ICU beds but don t have staff to man them With cases surging across US we ve run out of docs nurses and I believe worldometers site gets data from JHU Pandemic is circumstantial obviously And half of her time as a judge was during global pandemic when courts were closed She s as qualified for the Supreme Court as Trump is for the Presidency Are you looking to adopt an adult American woman I m a chef and will cook for you for the remainder of this pandemic Yes David COVID passport talk was prevalent at the start of pandemic Here s some articles and,-0.12633053221288512,0.4014005602240896
California,2020-06-08,hartigan4 love WI WF wearamask Florida Laced with Covid 19 I hope Fauci COVID 19 numbers would have to get really really bad before advocating national lockdown 60 Minutes CBS News First in coronavirus suffering and deaths On outreach today so many unhoused neighbors were preparing for rain during a pandemic w wettest months ahead while considers making it illegal to be homeless and w in 500 ft of a fwy homeless facility This is as cruel as it is short sighted counterproductive,-0.1357142857142857,0.557142857142857
California,2020-06-09,Hi facts don t care about your feelings thanks And even if that was the case it doesn t change all the other misinformation and lies he s been caught in on Twitter I don t get it Why is it so hard to understand that wearing a mask although it doesn t completely prevent someone from catching COVID 19 reduces the amount of droplets released into the air thus reducing the chance of catching the virus when in proximity of others It s 12 paperback 8 Kindle 5 audio And if you don t have send me your address and I ll send you a copy Super Charge Your Stress Management in the Age of COVID 19 Let s do it Donald Trump has proven he doesn t give a shit about COVID 19 Can you imagine another four years We will all be dead Thank you Mark What is the business of business in a Covid 19 world Good job throwing another super spread event Sean I m sure God is so proud of you as someone is at home praying their grandma father friend doesn t die cause your vanity It takes a special kind of person to lie as wanton as you do doesn t it Isn t it hard keeping up the facade all the time I ll be making this BROWN SUGAR PUMPKIN PIE over and over this season baking pumpkin pumpkinpie fall recipe Brown Sugar PUMPKIN PIE Having a BABY During a Pandemic and not just shifting forward votes that would have otherwise arrived on Election Day It s logical to believe this pandemic has shift votes from Election Day to early voting methods,0.2425264550264549,0.6056657848324515
California,2020-06-10,I love how the U S is doing everything to adapt to COVID 19 rather than to overcome it Breaking The head of Mexico s navy Jose Rafael Ojeda said on Sunday he has tested positive for COVID 19 but was asymptomatic and working from home as the number of confirmed cases in the country continues to climb Read more Mexico COVID19 Breaking Days after joining the World Health Organization s COVAX alliance to equitably distribute COVID 19 vaccines across the world China has stepped up the usage of its coronavirus vaccines to three more cities for urgent use Read more COVID19 Breaking Qatar has signed an agreement with Moderna Inc to buy its potential COVID 19 vaccine as soon as it is approved and released for global use state news agency QNA quoted a health official as saying on Sunday Read more Qatar Moderna The Democratic leaders also criticized the legal immunity provision saying it shields employers who do not protect workers health and safety while offering no protections to ensure workers can trust in safe workplaces Breaking Days after joining the World Health Organization s COVAX alliance to equitably distribute COVID 19 vaccines across the world China has stepped up the usage of its coronavirus vaccines to three more cities for urgent use Read more COVID19 Breaking There were also 69 COVID related deaths up from 47 the day before the ministry said Read more Italy coronavirus Breaking The U S Senate will vote on Wednesday on a 300 billion Senate Republican coronavirus relief bill that is far below the estimated 2 trillion that Democrats have demanded Read more Senate coronavirus Breaking Global coronavirus cases rose by more than 400 000 for the first time late on Friday a record one day increase as much of Europe enacts new restrictions to curb the outbreak Read more coronavirus COVID19 Breaking Mexico s health ministry on Friday reported 6 751 new confirmed cases of coronavirus infection and 419 additional fatalities bringing the total in the country to 841 661 cases and 85 704 deaths Read more Mexico coronavirus Breaking The Trump administration on Friday announced a deal with CVS Health and Walgreens to administer coronavirus vaccines to the elderly and staff in long term care facilities Read more coronavirus CVS Walgreens Breaking Pfizer said on Friday it would apply for emergency use in the U S of its Covid 19 vaccine candidate as soon as a safety milestone is achieved in the third week of November Read more Pfizer coronavirus Breaking Chinese authorities aim to test 4 7 million people after more than 130 asymptomatic cases were detected in the north western city of Kashgar Read more China coronavirus Breaking In a new memo Delta Air Lines says it has banned more than 400 people from flying for not following the airline s mask policy Read more coronavirus masks Breaking Local authorities are reportedly considering a plan B if the three tier system in England has not made a difference by mid November Read more England coronavirus Breaking Gov Phil Murphy has once again signed an executive order to extend New Jersey s public health emergency citing a steep increase in coronavirus cases in recent days Read more PhilMurphy NewJersey PLEASE IM LITERALLY GOING TO SMACK EVERY PERSON OUT GOIBG TO PROTEST THE PANDEMIC AND GOING AND DOING TRUMP RALLIES AND SHIT CAN PEOPLE PLEASE JUST STAY INSIDE IM GENUINELY SO UPSET I JUST WANNA SEE MY DAD AND BROTHER AGAIN PLEASE FOR THE LOVE OF GOD JUST STAY THE FUCK INSIDE Of what looks to be crowd of about 20ish people this is not a indication of the way all CMs feel don t make it seem like masses gathered to support this dangerous idea of opening a theme park in a pandemic do better,0.24579124579124584,0.4650673400673401
California,2020-06-11,We finally figured out that my mother in law contracted COVID 19 from the dermatologist office for a skin cancer treatment No where is safe YAY We re saved PLEASE CONTACT AZN MASS PRODUCE ASAP UK USA covid19 Somebody just pepper sprayed someone else in the my daughter works in Target didn t evacuate and now people coughing their heads off inside the store during a pandemic I m sorry why tf did i see people posting on their Snapchat that they were at a concert last night Have Yall Forgotten We re In A Pandemic There s like none in LA I need this pandemic to end so I can reunite with my Haitian sisters on the east coast they re dumb lit Creators you may want to dust off that novel that you ve put aside after reading this writing novel writerslift amwriting I m so bored turns out life in a pandemic is not as exciting as we always thought it would be Well I m not on the ballot bc I m not running But where do you want to start Effective science based Pandemic policy Economic recovery utilizing the strength only the FedGov can provide 4 all of us Med policy that builds on what we now have amp not just a wrecking ball,0.022500000000000003,0.6866666666666666
California,2020-06-12,Have you read CDC website statistics first hand on age comorbidity with regard to COVID 19 amp mortality 96 99 9 survival Media amp our leaders aren t reporting to us Age amp preexisting conditions are for sure factors COVID s here to stay We have to adapt amp protect Stats are on their side income inequality influences number of COVID 19 patients and deaths in a given area given that low income individuals are more likely to be in essential occupations with a high exposure risk but have less access to healthcare Watch the Trailer for COVID Documentary Totally Under Control Scientists medical professionals and government officials interviewed as they talk about how political leaders caused avoidable death and destruction First person accounts of a tense meeting at the White House in late March suggest that President Trump s son in law resisted taking federal action to alleviate shortages and help Democratic led New York Debt totals have risen markedly during the Trump administration even before the pandemic upending his 2016 campaign vow to completely eliminate the debt over eight years rehn The NY one was cancelled before the pandemic too Weird What about in our own homes tenants have been harassed by Dennis block his follower LL s causing the epic LA homelessness before during the pandemic 1 harassment 2 cash4keys 3 tent cities under the 405 protectusnow Debt totals have risen markedly during the Trump administration even before the pandemic upending his 2016 campaign vow to completely eliminate the debt over eight years Persevering Through Pandemic This sounds mean but your birthday is not so important that you need to throw a party during a pandemic You have a birthday the year after that and after that and after that Stop putting other at risk for something so vain and stupid,0.029615987460815063,0.4906644026471612
California,2020-06-13,Don t wait Make your bubble now You can still hang out with your family and everyone deserves that Spread the word and keep your family and friends safe Let s stop the COVID 19 spread together Your priorities are all screwed up old man We are in the middle of the first wave of a raging pandemic that is leaving people unemployed and homeless and you are worried about Gasoline Worthless Yeah the pandemic is gone and we are now living on Mars You are truly a waste of life Trump has smothered and destroyed our economy with the raging pandemic that is sweeping our country He has failed to protect Americans and for that you and his enablers can go to hell because you deserve everything that you are about to get What Who said there s a pandemic,-0.09285714285714287,0.31904761904761897
California,2020-06-14,This pandemic has really brought out the personalities and true reflections of what countries stand for Some for the better some for the worst Even if the PANDEMIC was over today who will accurately assess the damages in totality We must realize the Ruins created over these 4 years amp into the unforeseeable future We must be resolute in our efforts to contain Dictatorship as presently exist GOOD TROUBLE TOO LONG,0.06818181818181818,0.4098484848484849
California,2020-06-15,Finally got that face mask We have set up shop at Foothill and Mulberry in Fontana Try our new coronavirus free quinoa balls JFC I like scientific advisors who are qualified and aren t COVIDIOTS especially during a pandemic It makes you more likely to survive the pandemic amp possibly some one who saved other lives by standing up to the carelessness of the service person Official covid19 era hero Haha please use common sense Deaths job losses in 2020 are not Donald Trumps fault A worldly pandemic and Democratic Gove ors who keep their states closed are to blame It is laughable and illogical to blame Trump for that Please use logic not emotion Pandemic got you down We have set up shop at Railroad Canyon and Canyon Lake in Canyon Lake Try our new tasty kale stromboli,0.01372655122655122,0.6266414141414142
California,2020-06-16,I washed a dime today How s your pandemic going,0.0,0.0
California,2020-06-17,The virus that causes COVID 19 can live on plasticsurfaces between 3 7 days Since the virus is extremely robust its recommended to routinely disinfecthightouch surfaces like remotes MicroGold Multi Action Disinfectant Antimicrobial Spray Kills 99 9 of viruses amp bacteria You guys after 7 months of quarantine the U S has just beat its one day record for COVID 19 cases Like just wear your mask I want this to be over,0.03712121212121212,0.5333333333333333
California,2020-06-18,Maybe they got Covid 19 at Golden Palace Why do you have to jump to the conclusion that they re complete and horrible racists Dr Fauci co created remdesivir more than a half decade ago I m sure he knows it works against covid 19 Are you looking for a new job Have you thought about entering the cannabis industry Check out how the cannabis job market is going amidst the pandemic via net Cannabis CareerTips,0.04621212121212122,0.4887626262626262
California,2020-06-19,Good weed ain t cheap and cheap weed ain t good WeedLovers highlife CannabisCommunity psychedelic Covid 19 Drugs It is possible to have safe classes when safety guidelines are followed premieracademy usnews college covid19 L A is one of 12 counties currently placed in the most restrictive Tier 1 also known as the purple tier which indicates widespread risk of community coronavirus transmission Because of the pandemic many voting rules have changed this year making it harder than usual to figure out how to cast your ballot So we did the work for you to help make sure your vote is counted,0.32083333333333336,0.5532407407407408
California,2020-06-21,Uhhh we re in the middle of a pandemic and people are getting sick at these covidiot rallies,-0.35714285714285715,0.42857142857142855
California,2020-06-22,Dealing with cleaning and hygiene compulsions can be challenging enough already without pandemic concerns and it s not uncommon for those with OCD to experience exacerbated symptoms Check it out To achieve herd protection against Covid 19 scientists estimate 60 to 70 of the global population needs to gain immunity The cost of getting there without a vaccine would be staggering What negative impact has Trump had on you or your life 2020 is a given It has sucked for all of us So other than the recent economy amp Covid 19 why are you anti Trump LetsWinThis BlameTrump We love this In our Oct newsletter we ll be talking about policy amp TheGreatReset COVID 19 economic volatility and a contentious election have seemingly put the world on pause We ll tell you and apparently so will why this might be our chance to make change This will be like going for a spare in bowling COVID 19 can knock down whoever it missed in the first throw A second sweep of the old vacuum Let COVID 19 pick up what was missed in the first pass There is one place I just can t imagine anyone wanting to be the hotspot of the US in a celebration for Barrett It will be like a slomo instant replay of the Rose Garden massacre COVID 19 gone wild Pence FROM THE COVID 19 CAPITAL OF THE USA They said to themselves gee I wonder if I can catch COVID 19 too I call BS has been sitting on the Heros Act since May 15th You and your fellow Republicans didn t want to pass it as it helped blue states Well now Gov Abbott is asking for Fed help due to COVID 19 What is happening there Are you turning blue What is scary now is if the government has thrown in the towel on saving us or helping protect us from COVID 19 can we make it until you take office His lead by example efforts are worse as we head into a dangerous trend HELP US JOE Because the corner we turned was really a u turn right back into covid Trump is leading us head on into COVID 19 with no plan n3wy Mid you have cancer and undergoing treatment your immune system is compromised If due to your incompetence you catch COVID 19 and die from COVID 19 the cause of death is COVID 19 The reporting is not wrong you are Look at me I can get Nobel Prizes for solving problems that don t exist Oh wait silly me I mean I can get nominations for solving problems that don t exist And I will probably be nominated for the Nobel Prize for solving COVID 19 in the USA See how great I am BREAKING The NYT reports that the WH sought to keep the massive COVID 19 outbreak within Mike Pence s office from going public as he prepares to campaign Let s make sure EVERY American knows that the head of the Coronavirus Task Force is surrounded by aides w Covid RETWEET Mark Meadows has declared that they can t contain the virus It is clear since the WH is running rampant with Covid 19 Why would we want to continue having them in control of the nation when they can t control the WH It is great you can almost see Covid 19 jumping from one person to the next with no regard for safety measures must be so proud the regional trends here are staggering Northeast coronavirus cases peaked in April South peaked in July and now the Midwest seeing a surge by Ok now that this is down will you do anything to save the American people from the coronavirus or is correct and you have just given up on us BREAKING The NYT reports that the WH sought to keep the massive COVID 19 outbreak within Mike Pence s office from going public as he prepares to campaign Let s make sure EVERY American knows that the head of the Coronavirus Task Force is surrounded by aides w Covid RETWEET I can t believe the current President of the United States is out is states with surging cases It following CDC guidelines and allowing the spread of coronavirus I would rather a horn honk than and infected person cough Dealing with cleaning and hygiene compulsions can be challenging enough already without pandemic concerns and it s not uncommon for those with OCD to experience exacerbated symptoms Check it out Sending love to all my friends with mental illness this pandemic does not get easier but I hope we are all doing little things to make us feel good Corporate America has long been defined by physical offices But in a few short weeks the pandemic upended that as thousands of companies mandated their employees work from home A growing number of SF companies are expanding their offices to be remote The song Dreams has become popular in the pandemic Here s why it is perfect for these times Really not unexpected especially with how she and her gov t handled the pandemic in her country If memory serves NZ was the first country at least one of the first in the world to see zero new cases per day after the pandemic started Congrats to Ardern In the middle of a pandemic sports cards have become a coveted item in the secondary market A childhood hobby of many fans growing up cards are now a luxury investment How much are they going for Close to a million for some lebron writes You are not America first You are more worried about your fake peace treaties between foreign countries than you are about your citizens who are susceptible to catching the virus America first means not giving up on the pandemic but rather leading the path through it you d ot There is a better way he could resign in shame Shame for all of his lies Shame for his handling of the pandemic Shame for the death of over 230 000 American people Shame for everything no that he has out this country through TrumpSurrendered to the pandemic to Putin and to the Proud Boys Pass it on And why Because unlike the House who knew that the pandemic would cause challenges the Republican Senators denied proxy voting Granted her absence was not due to the pandemic It is just the example of pandemic denial on the Republicans part They are still denying it Why didn t he do it in the first term Oh yeah he was busy giving tax cuts to his rich friends and killing the seniors and middle class while he ignored the pandemic He was pretty busy in the first term he really thinks he should have a second,0.10810034872534877,0.4461059629028379
California,2020-06-23,My guess is Ticketmaster or JetBlue or another company that s been heavily impacted by COVID 19 JoeBiden is addressing MarkMeadows admission to the TrumpAdministration being defeated by the coronavirus pandemic Biden says DonaldTrump is the worst possible person to lead us through this pandemic noting that Trump hasn t met with taskforce or Fauci in months JoeBiden is addressing MarkMeadows admission to the TrumpAdministration being defeated by the coronavirus pandemic Biden says DonaldTrump is the worst possible person to lead us through this pandemic noting that Trump hasn t met with taskforce or Fauci in months,-0.4400000000000001,0.9
California,2020-06-24,Study Discovers Global Distrust for COVID 19 Vaccines PCSA biomed covid19 Study Discovers Global Distrust for COVID 19 Vaccines PCSA mining covid19 What is insane is how Trump and the administration dismiss the COVID 19 virus with their words and rallies Criminals all of you Has the pandemic caused you to overspend online These strategies may help We Love Our President I pray his next 4 yrs but I AM HOMELESS not a CENT to my name but yet you all bombard me w emails PLEASE STOP I will vote but PLEASE STOP HOW ABOUT HELPING A HOMELESS 75YR OLD VET WIDOW Who seems since start of pandemic NOBODY cares Ty Pjesse What kind of a leader encourages his constituents to cram together in his name during a pandemic Was the Kool aid red It definitely wasn t blue Has the pandemic caused you to overspend online These strategies may help The only reason the Trump campaign is having these events during a a pandemic is because they don t have the cash to advertise It s pure desperation insert tipping domino meme Fish walking on land To Huge Pandemic in 2020,0.06263736263736264,0.43846153846153857
California,2020-06-25,Amazon is on pace to do 50k COVID tests a day at its facilities Scott Galloway says a vaccinated supply chain would create one of the best business upsides ever tech amazon COVID SARS CoV 2 infection surging in parts of the Boston area based on analysis of viral RNA in wastewater Wastewater Testing COVIDTesting Luxury cooler maker Yeti is having a great year and it might be one of the pandemic s oddest success stories business marketing pandemicspecial It s said confession is good for the soul Trump will have a lot of confessing to do as will his Republican henchmen amp ignorant followers who blindly believe whatever they re told without question Thanks to Trump legions of his illiterate devotees have exacerbated the pandemic It s said confession is good for the soul Trump will have a lot of confessing to do as will his Republican henchmen amp ignorant followers who blindly believe whatever they re told without question Thanks to Trump legions of his illiterate devotees have exacerbated the pandemic It s said confession is good for the soul Trump will have a lot of confessing to do as will his Republican henchmen amp ignorant followers who blindly believe whatever they re told without question Thanks to Trump legions of his illiterate devotees have exacerbated the pandemic It s said confession is good for the soul Trump will have a lot of confessing to do as will his Republican henchmen amp ignorant followers who blindly believe whatever they re told without question Thanks to Trump legions of his illiterate devotees have exacerbated the pandemic It s said confession is good for the soul Trump will have a lot of confessing to do as will his Republican henchmen amp ignorant followers who blindly believe whatever they re told without question Thanks to Trump legions of his illiterate devotees have exacerbated the pandemic resist in nc millin artist It s said confession is good for the soul Trump will have a lot of confessing to do as will his Republican henchmen amp ignorant followers who blindly believe whatever they re told without question Thanks to Trump legions of his illiterate devotees have exacerbated the pandemic Eager President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit CO President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit n3wy President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit rapunzel4 hipster Resist dafucup President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit President Snowflake showed his true colors when he abruptly ended the interview because he was asked some hard questions is that a leader If he can t stand the heat of a few difficult questions then he s not fit to be POTUS amp his failure in the pandemic clearly makes him unfit,-0.07260726072607263,0.5306930693069304
California,2020-06-27,CA let s make history again by being the first state to recall its governor during a manufactured pandemic COVID has a 99 survivalability rate He took everything away for months RecallGavin2020,0.25,0.3333333333333333
California,2020-06-28,Central COVID 19 delayed baseball smart ass one thing i plan to continue after the pandemic is not hiding if im drinking heavily alone during this whole pandemic she literally has broken all the regulations and attended at least one big party at one point Going on insta live in 30 min to fuck this watermelon me after watching all of tsai ming liang s work the past month also me seven months into pandemic even if i hadn t watched those 12 movies a pandemic during a rise of authoritarianism worldwide,-0.09993506493506496,0.4042857142857143
California,2020-06-29,A CNN Hero s mission finds a new need during the pandemic Who cares about credit ratings Italy can borrow money for free Scotland tells families not to trick or treat this Halloween because of Covid 19 Carlos 2020 Exactly I ve been saying this since the pandemic began We live in UCLA student housing and despite the rent strike for 5 6 months now they re still expecting all students to pay The least they ve done is cancel late fees We re not going to control the pandemic Irresponsible,0.0537878787878788,0.5007575757575758
